idDatosDiezminutales,wtg_Idn,Naerogenerador,dtFecha,dPotTotal,dPotReact,dVelVientoF1sg,dCosPhi,dTempGen,dPosNacelle,ET_Availability2Avg,dTempAmbiente,dDirViento,dVelGenerador,dPresGH,dPitch
14422417,SL01,1,1/2/2023 5:10,359.9186,-101.5065,6.1743,0.9584,74.6635,34.57,100,27.4255,355.016,1491.9865,189.8279,-0.1093
14422574,SL01,1,1/2/2023 5:20,531.9567,-112.3279,6.9027,0.9737,74.2631,23.9063,100,27.3328,3.8081,1674.4808,189.4286,-0.204
14422575,SL01,1,1/2/2023 5:30,903.0451,-142.3746,8.233,0.9864,75.233,26.1899,100,27.2881,3.9808,1961.1599,189.8924,-0.1074
14422576,SL01,1,1/2/2023 5:40,807.0786,-147.6783,7.5017,0.9707,77.5469,23.4315,100,27.106,357.7978,1813.544,189.2489,0.138
14422577,SL01,1,1/2/2023 5:50,431.4384,-97.0665,6.2727,0.9716,76.4966,17.1332,100,26.7586,0.6048,1566.9305,189.8253,0.0823
14422578,SL01,1,1/2/2023 6:00,277.3527,-75.1477,5.54,0.9561,75.8993,16.2531,100,26.5654,1.0216,1376.656,189.4627,0.0876
14422579,SL01,1,1/2/2023 6:10,427.6746,-91.1702,6.3787,0.974,75.1922,16.25,100,26.5857,0.4052,1576.6727,190.4951,-0.053
14422736,SL01,1,1/2/2023 6:20,559.3962,-88.8029,6.777,0.9855,74.6036,16.25,100,26.5403,0.8829,1702.1957,189.6306,0.026
14422737,SL01,1,1/2/2023 6:30,388.8811,-57.9252,6.008,0.9869,74.4332,16.25,100,26.4496,359.4822,1521.8732,189.6201,0.1543
14422738,SL01,1,1/2/2023 6:40,311.0516,-55.4825,5.64,0.978,74.1552,16.25,100,26.401,356.641,1416.5326,190.1426,0.2664
14422739,SL01,1,1/2/2023 6:50,262.2008,-54.7125,5.539,0.9756,73.857,16.25,100,26.3864,354.2198,1364.4201,189.8816,0.0233
14422740,SL01,1,1/2/2023 7:00,311.9222,-58.3392,5.835,0.9787,73.5053,16.0894,100,26.463,354.3231,1424.5187,189.3193,-0.069
14422741,SL01,1,1/2/2023 7:10,282.4977,-62.0954,5.5603,0.9726,73.2234,5.6271,100,26.4609,3.0069,1382.919,190.393,0.062
14422898,SL01,1,1/2/2023 7:20,236.7571,-49.789,5.3673,0.974,72.9703,7.0261,100,26.5277,4.9089,1331.7135,189.6,0.099
14422899,SL01,1,1/2/2023 7:30,153.0248,-36.1004,4.5617,0.9514,72.6896,10.4687,100,26.5169,358.8997,1274.6673,189.6091,1.0283
14422900,SL01,1,1/2/2023 7:40,188.2694,-35.4015,4.9697,0.9653,72.5326,10.4687,100,26.7158,2.766,1302.0241,190.062,0.5726
14422901,SL01,1,1/2/2023 7:50,227.85,-32.5365,5.105,0.9716,72.6185,15.711,100,26.9241,3.0975,1346.1979,189.8366,0.6343
14422902,SL01,1,1/2/2023 8:00,442.8042,-30.686,6.4137,0.9945,72.8666,26.0765,100,26.9828,356.9759,1585.4383,189.996,0.023
14422903,SL01,1,1/2/2023 8:10,515.9945,-30.7869,6.6473,0.9975,73.1895,13.4375,100,26.9901,4.3504,1660.0293,189.4333,0.0137
14423060,SL01,1,1/2/2023 8:20,399.0171,-33.1535,6.2273,0.9953,73.4212,13.4375,100,27.1179,5.6004,1530.7319,189.7702,-0.0797
14423061,SL01,1,1/2/2023 8:30,353.7866,-28.1006,6.0167,0.9942,73.5276,30.5491,100,27.4617,357.958,1485.0507,190.3375,0.0983
14423062,SL01,1,1/2/2023 8:40,435.2582,-34.7258,6.365,0.9934,73.5005,27.4415,100,27.5404,356.7372,1578.8086,190.69,0.0386
14423063,SL01,1,1/2/2023 8:50,430.6072,-22.4981,6.225,0.9972,73.5538,23.9063,100,27.5916,2.903,1553.9816,190.1307,0.1276
14423064,SL01,1,1/2/2023 9:00,450.1271,-17.0156,6.524,0.9981,73.7455,23.9063,100,27.5837,3.2738,1580.6827,189.9228,-0.1397
14423065,SL01,1,1/2/2023 9:10,339.5976,-21.7202,5.906,0.9963,73.7891,31.5379,100,27.5934,357.9757,1457.7482,189.6289,0.0107
14423222,SL01,1,1/2/2023 9:20,366.7449,-17.8183,6.0467,0.9981,73.6771,31.7187,100,27.6324,358.6661,1498.8439,189.9936,-0.013
14423223,SL01,1,1/2/2023 9:30,369.4801,-10.9694,6.0753,0.9983,73.6233,31.7187,100,27.8179,358.4741,1495.339,189.9177,-0.0023
14423224,SL01,1,1/2/2023 9:40,712.7155,-15.0167,7.4783,0.9988,73.9435,31.7187,100,27.9656,4.9036,1843.2855,189.1727,-0.1073
14423225,SL01,1,1/2/2023 9:50,697.7556,-20.4867,7.492,0.9987,74.6673,41.6793,100,27.8819,357.5296,1822.9893,190.2113,-0.203
14423226,SL01,1,1/2/2023 10:00,1549.3866,-17.2804,9.9487,0.999,79.4739,45,100,27.4951,357.7404,2015.3236,189.8125,0.3144
14423227,SL01,1,1/2/2023 10:10,1068.4971,-16.6612,8.57,0.999,83.117,31.186,100,27.1697,2.7753,1962.0249,189.3824,-0.2194
14423384,SL01,1,1/2/2023 10:20,597.7768,-8.1598,6.8953,0.9988,81.8902,36.875,100,27.7291,355.8711,1685.0735,189.8508,0.0916
14423385,SL01,1,1/2/2023 10:30,518.5762,2.2423,6.6147,0.9989,80.7058,36.875,100,27.5411,355.7822,1648.6487,190.1822,0.097
14423386,SL01,1,1/2/2023 10:40,570.8994,5.6446,6.8037,0.9988,80.0914,36.875,100,27.7253,356.3758,1681.4006,190.4648,0.1066
14423387,SL01,1,1/2/2023 10:50,605.2257,3.5006,7.071,0.9988,79.4049,36.875,100,27.8068,1.1207,1734.7492,189.6248,-0.0523
14423388,SL01,1,1/2/2023 11:00,803.5344,6.946,7.6233,0.999,79.3478,36.875,100,28.0057,3.5567,1858.0773,189.6913,0.1579
14423389,SL01,1,1/2/2023 11:10,857.6842,4.591,7.801,0.999,80.6403,36.875,100,28.1529,3.7156,1890.1108,189.1852,0.1109
14423546,SL01,1,1/2/2023 11:20,832.8263,11.719,7.789,0.9989,80.6942,36.875,100,28.5424,1.7274,1903.2653,190.9313,0.116
14423547,SL01,1,1/2/2023 11:30,1384.4294,14.8992,9.766,0.999,84.4612,36.875,100,28.492,1.69,2010.2649,189.4452,0.1015
14423548,SL01,1,1/2/2023 11:40,1447.9688,21.9246,9.8973,0.999,87.9879,36.875,100,28.4803,357.1615,2001.5709,189.9832,0.0206
14423549,SL01,1,1/2/2023 11:50,1440.5068,18.6342,9.613,0.999,91.5123,36.875,100,28.4642,359.0431,2008.2412,189.1586,0.0202
14423550,SL01,1,1/2/2023 12:00,1298.3329,16.6644,9.2323,0.999,91.7792,36.875,100,28.5028,359.9286,2002.0677,191.1283,-0.0015
14423551,SL01,1,1/2/2023 12:10,1621.4236,11.9029,10.507,0.999,94.6756,36.875,100,28.3083,358.2244,2017.0221,190.9574,-0.084
14423708,SL01,1,1/2/2023 12:20,1296.1401,10.1946,9.4277,0.999,96.3821,36.875,100,28.5185,354.61,2002.3436,190.7145,0.0275
14423709,SL01,1,1/2/2023 12:30,1484.7039,19.4681,10.0403,0.999,96.8627,36.875,100,28.6322,355.7333,2014.5429,190.7558,0.3455
14423710,SL01,1,1/2/2023 12:40,1559.1551,40.4177,10.1917,0.9989,98.6734,36.875,100,28.6037,355.0429,2016.5532,190.9659,0.3765
14423711,SL01,1,1/2/2023 12:50,1535.7138,43.6275,9.8727,0.9988,101.4377,36.875,100,28.6338,355.5183,2013.0533,190.0235,0.2769
14423712,SL01,1,1/2/2023 13:00,1922.7237,58.4665,11.7233,0.9989,104.2349,36.875,100,28.5097,358.4218,2016.8979,190.1529,2.2157
14423713,SL01,1,1/2/2023 13:10,1891.7697,69.754,11.5793,0.9988,108.4052,36.875,100,28.4755,359.053,2017.4483,189.6781,2.2549
14423870,SL01,1,1/2/2023 13:20,1802.0804,62.5475,11.1877,0.9988,110.2429,36.875,100,28.5731,358.2457,2017.319,190.157,1.4648
14423871,SL01,1,1/2/2023 13:30,1453.8597,58.7308,9.826,0.9982,110.22,36.875,100,28.5957,1.4709,1993.343,189.9712,0.6761
14423872,SL01,1,1/2/2023 13:40,1131.0416,41.47,8.92,0.9983,106.7004,36.875,100,28.7412,3.7819,1960.2033,189.8012,0.3225
14423873,SL01,1,1/2/2023 13:50,1481.9004,39.9852,10.039,0.9988,106.1454,36.875,100,28.5239,4.4676,2004.0947,190.3499,0.9169
14423874,SL01,1,1/2/2023 14:00,1310.7452,36.0673,9.4623,0.9988,105.7076,38.5127,100,28.6923,3.7749,2000.4489,189.4809,0.2155
14423875,SL01,1,1/2/2023 14:10,1350.0861,47.9652,9.6767,0.9983,104.3032,43.9698,100,28.7575,358.03,1978.9407,189.9879,0.5524
14424032,SL01,1,1/2/2023 14:20,1720.1034,38.2677,11.08,0.9989,107.5384,41.6074,100,28.5874,4.781,2017.2032,190.1393,0.7285
14424033,SL01,1,1/2/2023 14:30,1694.0403,50.9277,10.8863,0.9989,108.4816,42.6563,100,28.6121,2.9707,2016.9077,189.9295,0.5725
14424034,SL01,1,1/2/2023 14:40,1736.4782,32.3227,10.9487,0.999,110.118,42.6563,100,28.5808,1.9147,2017.2444,190.0783,0.7311
14424035,SL01,1,1/2/2023 14:50,1491.7122,43.1656,10.0987,0.9988,109.797,42.6563,100,28.7092,0.8637,2008.427,190.4932,0.4974
14424036,SL01,1,1/2/2023 15:00,1400.0201,37.5077,9.6213,0.9988,109.2194,42.6563,100,28.736,359.78,1998.675,190.3793,0.0612
14424037,SL01,1,1/2/2023 15:10,1363.0378,22.0977,9.594,0.9989,107.4652,42.6563,100,28.7203,0.2144,1998.1058,190.2345,0.5294
14424194,SL01,1,1/2/2023 15:20,1286.3585,23.6125,9.306,0.9989,106.7163,42.6563,100,28.7097,358.6034,1997.9823,189.7964,0.2529
14424195,SL01,1,1/2/2023 15:30,1404.1584,18.9321,9.7473,0.999,105.7038,42.6563,100,28.6147,356.358,2010.7353,190.0886,-0.0414
14424196,SL01,1,1/2/2023 15:40,1361.8233,14.6538,9.6103,0.999,105.5923,40.5961,100,28.6261,354.6017,2012.1912,190.0036,0.1277
14424197,SL01,1,1/2/2023 15:50,1495.5868,6.9798,10.0367,0.999,106.4335,37.6562,100,28.663,357.7417,2007.844,189.9743,0.6118
14424198,SL01,1,1/2/2023 16:00,1013.8371,-3.8556,8.3763,0.999,103.242,37.6562,100,28.7433,358.8611,1931.1269,189.2496,0.1815
14424199,SL01,1,1/2/2023 16:10,978.6289,-3.1938,8.328,0.999,101.0304,37.6562,100,28.8508,359.428,1930.368,189.5479,-0.123
14424356,SL01,1,1/2/2023 16:20,1113.7459,-12.4896,8.6673,0.999,99.4195,37.6562,100,28.8097,359.6261,1976.9236,189.2434,0.0253
14424357,SL01,1,1/2/2023 16:30,829.1916,-20.4779,7.7437,0.9987,97.2626,37.6562,100,28.8141,356.4343,1865.941,190.0155,0.063
14424358,SL01,1,1/2/2023 16:40,547.9031,-15.371,6.7953,0.9985,93.7996,37.6562,100,28.8381,355.4801,1695.2879,189.2039,0.1163
14424359,SL01,1,1/2/2023 16:50,669.6786,-7.689,7.3053,0.9988,91.0925,37.6562,100,28.9045,357.571,1816.0452,189.7814,0.003
14424360,SL01,1,1/2/2023 17:00,678.6281,-31.4323,7.225,0.9976,89.4278,37.6562,100,28.8967,0.3621,1811.8487,190.509,0.0363
14424361,SL01,1,1/2/2023 17:10,738.5936,-22.1679,7.4317,0.9987,88.226,37.6562,100,28.896,358.7866,1848.8402,189.7708,0.156
14424518,SL01,1,1/2/2023 17:20,714.7949,-9.8404,7.4827,0.999,87.2269,37.6562,100,28.9683,357.157,1835.0409,190.294,-0.0663
14424519,SL01,1,1/2/2023 17:30,658.3548,11.4,7.144,0.9989,85.9668,37.6562,100,28.9665,357.5931,1793.8155,189.9203,0.0873
14424520,SL01,1,1/2/2023 17:40,602.3343,13.1944,6.873,0.9989,85.3756,37.6562,100,28.9904,357.4651,1723.1372,189.236,0.0513
14424521,SL01,1,1/2/2023 17:50,448.1562,-6.8796,6.4283,0.999,84.0098,37.6562,100,29.0017,357.9658,1589.9224,189.449,0.0193
14424522,SL01,1,1/2/2023 18:00,556.6951,-7.2308,6.732,0.999,82.848,37.6562,100,29.0474,2.551,1709.1086,190.2429,0.1707
14424523,SL01,1,1/2/2023 18:10,859.7264,1.856,7.9833,0.999,83.0525,37.6562,100,29.0608,6.802,1930.238,189.7853,-0.189
14424680,SL01,1,1/2/2023 18:20,755.8946,-4.6494,7.605,0.9989,83.3675,39.5174,100,29.0591,4.3577,1871.8104,190.1649,-0.0423
14424681,SL01,1,1/2/2023 18:30,927.6531,-13.664,8.1507,0.999,83.418,42.5,100,29.0734,358.2259,1915.4646,190.7493,0.0306
14424682,SL01,1,1/2/2023 18:40,1256.3766,-0.1973,9.3743,0.999,87.187,42.5,100,29.0984,2.8676,2009.0252,190.0758,-0.2757
14424683,SL01,1,1/2/2023 18:50,961.3205,-12.9188,8.2383,0.999,87.2671,42.5,100,29.104,359.327,1983.1271,189.8942,-0.0833
14424684,SL01,1,1/2/2023 19:00,898.5659,-27.6098,8.0783,0.9988,86.5843,42.5,100,29.1295,357.901,1941.7555,189.3556,-0.0987
14424685,SL01,1,1/2/2023 19:10,1088.6522,-53.1533,8.6337,0.9981,87.4136,42.5,100,29.1792,357.1608,1989.7413,190.1263,-0.2014
14424842,SL01,1,1/2/2023 19:20,929.8708,-78.5869,8.123,0.9955,87.9598,42.5,100,29.1872,0.9208,1970.8225,189.4519,-0.1287
14424843,SL01,1,1/2/2023 19:30,957.4941,-86.5606,8.2527,0.9951,87.6563,42.5,100,29.1927,0.3649,1994.5845,189.2633,-0.1627
14424844,SL01,1,1/2/2023 19:40,932.6152,-85.6138,8.2887,0.995,87.5036,42.5,100,29.1815,358.2304,1987.8875,190.1995,-0.2237
14424845,SL01,1,1/2/2023 19:50,495.7912,-81.146,6.5213,0.9772,86.2178,32.9192,100,28.9699,356.5903,1598.4647,190.4039,-0.1127
14424846,SL01,1,1/2/2023 20:00,252.287,-40.0106,5.546,0.9856,84.3849,16.4062,100,28.6228,2.547,1349.9307,189.6306,-0.07
14424847,SL01,1,1/2/2023 20:10,476.3378,-48.4635,6.6917,0.9937,82.752,16.4062,100,28.431,359.0695,1630.6282,189.6473,-0.2297
14425004,SL01,1,1/2/2023 20:20,425.7566,-59.9267,6.466,0.9882,81.4013,16.4062,100,28.3355,355.0155,1565.3156,189.9965,-0.2553
14425005,SL01,1,1/2/2023 20:30,273.0083,-65.64,5.5113,0.9677,80.5256,5.0932,100,28.1428,359.7594,1372.3233,189.8932,0.1003
14425006,SL01,1,1/2/2023 20:40,231.5189,-61.3967,5.26,0.9537,79.5307,3.4375,100,28.0859,358.4982,1332.0937,189.7053,0.299
14425007,SL01,1,1/2/2023 20:50,84.6969,-52.7642,4.0133,0.7748,78.4407,3.4375,100,27.9409,3.5108,1259.9381,189.3165,1.7493
14425008,SL01,1,1/2/2023 21:00,205.751,-59.8375,5.126,0.9201,77.5584,9.9031,100,27.9205,4.4545,1344.0457,190.0468,0.621
14425009,SL01,1,1/2/2023 21:10,425.0527,-58.3265,6.3523,0.9889,76.8903,16.0938,100,27.9748,2.9734,1567.6025,189.9784,-0.035
14425166,SL01,1,1/2/2023 21:20,407.8463,-54.8585,6.1617,0.9895,76.5649,16.0938,100,27.8883,357.3024,1554.0439,190.257,0.1743
14425167,SL01,1,1/2/2023 21:30,323.6866,-56.5277,5.807,0.9792,76.2688,16.0938,100,27.7965,354.1853,1445.8411,190.1009,0.122
14425168,SL01,1,1/2/2023 21:40,387.7571,-52.6177,6.257,0.9885,75.9449,16.0938,100,27.7691,356.6724,1530.9263,189.6592,0.0498
14425169,SL01,1,1/2/2023 21:50,381.8627,-36.2788,6.027,0.9942,75.5933,16.0938,100,27.6892,358.7767,1510.9593,189.6877,0.105
14425170,SL01,1,1/2/2023 22:00,291.6847,-40.8081,5.6323,0.9771,75.4675,16.0938,100,27.6157,357.9218,1407.1981,189.7518,0.2043
14425171,SL01,1,1/2/2023 22:10,129.7673,-48.334,4.529,0.8816,75.0263,16.0938,100,27.597,0.9151,1267.5089,190.0058,1.0087
14425328,SL01,1,1/2/2023 22:20,106.9718,-41.3844,4.355,0.8723,74.3746,16.0938,100,27.5818,357.7701,1260.3983,189.9274,1.2197
14425329,SL01,1,1/2/2023 22:30,177.9715,-40.6217,5.071,0.9686,74.1106,16.0938,100,27.5408,355.2425,1264.4685,190.1843,0.165
14425330,SL01,1,1/2/2023 22:40,162.9845,-39.764,4.9257,0.9626,74.0157,9.364,100,27.4704,357.3652,1264.9772,189.4612,0.4503
14425331,SL01,1,1/2/2023 22:50,165.4774,-49.1373,4.9843,0.9528,73.9532,6.0937,100,27.44,357.0717,1262.6012,189.4623,0.2967
14425332,SL01,1,1/2/2023 23:00,165.8322,-44.6325,4.914,0.9398,73.9277,6.0937,100,27.4274,359.0998,1272.481,190.3269,0.459
14425333,SL01,1,1/2/2023 23:10,53.6139,-41.6798,3.9043,0.695,73.7226,17.9128,100,27.4179,356.5404,1259.9497,189.6811,1.9233
14425490,SL01,1,1/2/2023 23:20,43.4236,-50.1596,3.7237,0.5842,73.471,1.7193,100,27.3497,355.3717,1259.991,189.5139,2.1193
14425491,SL01,1,1/2/2023 23:30,134.7666,-46.7202,4.6767,0.9314,73.374,353.75,100,27.2816,0.6015,1260.059,189.7714,0.8277
14425492,SL01,1,1/2/2023 23:40,150.5634,-46.7467,4.721,0.9418,73.3726,353.75,100,27.1501,359.277,1262.7066,189.6089,0.759
14425493,SL01,1,1/2/2023 23:50,151.3457,-46.344,4.6323,0.9295,73.4284,353.75,100,27.1009,357.3267,1263.9572,189.8768,0.8346
14425494,SL01,1,1/3/2023 0:00,93.1372,-41.7619,4.2727,0.8225,73.3148,353.75,100,27.1495,357.7901,1260.4171,189.4567,1.3334
14425495,SL01,1,1/3/2023 0:10,115.2957,-41.8821,4.4733,0.9195,73.2715,353.75,100,27.2042,355.0039,1259.9385,189.1886,1.1507
14425652,SL01,1,1/3/2023 0:20,162.3816,-43.1412,4.8917,0.9602,73.2617,353.75,100,27.1328,355.8028,1269.2469,189.6857,0.5086
14425653,SL01,1,1/3/2023 0:30,339.4112,-62.7165,5.986,0.9815,73.4341,353.75,100,27.2123,0.896,1461.8264,189.7666,-0.1563
14425654,SL01,1,1/3/2023 0:40,239.1077,-52.5129,5.3933,0.9715,73.6811,353.75,100,27.1815,3.3919,1325.2192,189.3464,-0.022
14425655,SL01,1,1/3/2023 0:50,323.1988,-83.6685,5.9387,0.9643,73.805,353.75,100,27.2683,5.754,1448.208,189.8515,-0.09
14425656,SL01,1,1/3/2023 1:00,422.4342,-109.9369,6.3653,0.9663,73.7376,353.9927,100,27.2455,7.3527,1567.4863,189.7419,-0.1467
14425657,SL01,1,1/3/2023 1:10,483.5867,-101.3627,6.596,0.9771,73.5874,0.1825,100,27.2412,3.9449,1633.3163,189.6718,-0.0893
14425814,SL01,1,1/3/2023 1:20,360.2909,-102.0133,5.9327,0.9569,73.5699,5.1563,100,27.2748,358.8975,1481.6272,189.9129,0.0747
14425815,SL01,1,1/3/2023 1:30,328.3599,-107.8042,5.858,0.9457,73.5135,5.1563,100,27.3181,358.9992,1446.1525,190.0829,-0.0433
14425816,SL01,1,1/3/2023 1:40,336.0039,-119.145,5.871,0.9379,73.2965,5.1563,100,27.3187,357.1134,1461.7869,189.6887,0.0477
14425817,SL01,1,1/3/2023 1:50,323.2416,-112.2352,5.8327,0.9369,73.092,5.1563,100,27.2928,2.3855,1440.8603,190.077,-0.0257
14425818,SL01,1,1/3/2023 2:00,365.8817,-112.4294,6.105,0.9548,72.8986,5.1563,100,27.3334,359.8207,1506.6121,190.1136,-0.106
14425819,SL01,1,1/3/2023 2:10,295.3177,-106.849,5.717,0.9283,72.7698,5.1563,100,27.2779,354.4983,1395.073,189.5816,-0.0793
14425976,SL01,1,1/3/2023 2:20,195.0104,-99.1131,5.156,0.8826,72.6016,5.1563,100,27.1475,355.5478,1280.7514,190.0632,0.1077
14425977,SL01,1,1/3/2023 2:30,231.4445,-112.0288,5.321,0.8884,72.5716,5.1563,100,27.2429,2.734,1315.905,190.4259,0.0587
14425978,SL01,1,1/3/2023 2:40,312.4266,-125.5877,5.898,0.9223,72.6761,7.2633,100,27.3402,5.2281,1430.2034,189.583,-0.1587
14425979,SL01,1,1/3/2023 2:50,282.8647,-116.169,5.6077,0.9199,72.8691,10.1563,100,27.2334,359.9716,1387.2709,190.2044,0.0147
14425980,SL01,1,1/3/2023 3:00,252.9034,-101.5552,5.2847,0.9097,72.9798,10.1563,100,27.0445,0.4741,1348.89,189.6625,0.3303
14425981,SL01,1,1/3/2023 3:10,217.259,-79.4788,5.3253,0.9164,72.885,10.4769,100,27.0459,5.7372,1304.8897,189.7495,0.025
14426138,SL01,1,1/3/2023 3:20,159.4578,-86.8717,4.8347,0.8538,72.5633,18.6103,100,26.9737,354.915,1269.8411,189.9942,0.5926
14426139,SL01,1,1/3/2023 3:30,171.3578,-78.3383,4.8823,0.8883,72.4988,10.4687,100,27.012,358.7586,1272.3659,189.9222,0.5603
14426140,SL01,1,1/3/2023 3:40,85.1729,-81.896,4.0943,0.7035,72.113,1.5821,100,27.0263,0.0027,1262.9278,189.8542,1.9444
14426141,SL01,1,1/3/2023 3:50,184.8621,-83.8902,5.059,0.8948,71.9317,0,100,27.0358,0.1332,1276.6754,189.3847,0.2616
14426142,SL01,1,1/3/2023 4:00,292.3239,-105.2708,5.8203,0.9389,72.2505,5.4706,100,27.1536,3.6079,1406.5493,189.4978,-0.166
14426143,SL01,1,1/3/2023 4:10,581.889,-137.621,7.054,0.9716,72.4113,11.3129,100,27.1491,3.7119,1734.52,189.8059,-0.1547
14426300,SL01,1,1/3/2023 4:20,801.738,-153.5581,7.876,0.9791,73.2963,30.4557,100,26.8586,6.3931,1887.3387,190.2938,-0.1384
14426301,SL01,1,1/3/2023 4:30,740.0313,-163.0175,7.4593,0.9691,74.8648,46.2677,100,25.7605,5.0861,1833.0291,189.7968,-0.1387
14426302,SL01,1,1/3/2023 4:40,576.3529,-152.5423,6.607,0.9489,75.056,59.2118,100,25.3999,3.056,1673.2399,189.5374,0.0963
14426303,SL01,1,1/3/2023 4:50,277.9814,-100.2979,5.542,0.9103,74.4689,56.2993,100,25.6775,355.0745,1388.0627,189.808,0.1163
14426304,SL01,1,1/3/2023 5:00,62.3433,-54.9462,3.5737,0.7418,73.6365,43.4366,100,25.9707,350.9432,1243.8475,189.2979,1.9107
14426305,SL01,1,1/3/2023 5:10,17.0047,-9.8992,2.6963,0.6182,69.8559,43.8936,100,26.0104,9.5239,1070.1601,189.6315,2.2634
14426462,SL01,1,1/3/2023 5:20,115.2222,-61.6531,4.4173,0.8401,69.7783,55.5698,100,26.2711,1.3392,1262.9021,189.7619,1.281
14426463,SL01,1,1/3/2023 5:30,184.6381,-59.5667,4.7563,0.8967,71.3391,81.6495,100,26.2315,0.5061,1304.0051,189.7207,0.856
14426464,SL01,1,1/3/2023 5:40,841.3808,-141.2146,7.6257,0.9823,73.6177,80.5662,100,26.2596,353.7539,1889.2201,189.5257,-0.035
14426465,SL01,1,1/3/2023 5:50,600.7229,-151.0444,7.0067,0.9573,75.3107,70.5517,100,26.2549,5.3507,1717.8935,190.1453,-0.1573
14426466,SL01,1,1/3/2023 6:00,639.0545,-144.6267,7.0767,0.9729,76.2065,81.0938,100,26.4703,357.4076,1764.8438,189.4724,-0.066
14426467,SL01,1,1/3/2023 6:10,1267.8593,-155.06,9.247,0.9875,79.2589,64.9,100,26.6877,359.0114,1954.935,189.9545,-0.2873
14426624,SL01,1,1/3/2023 6:20,942.3453,-147.4842,8.059,0.9848,83.1909,54.4871,100,25.9855,356.1225,1946.7381,189.8341,-0.043
14426625,SL01,1,1/3/2023 6:30,799.5684,-127.9804,7.653,0.9839,83.0114,47.6711,100,26.1989,6.8617,1869.19,189.9474,0.0413
14426626,SL01,1,1/3/2023 6:40,1374.6128,-132.6119,9.4907,0.9946,86.8359,60.7189,100,26.2524,2.6271,2015.6339,189.1079,-0.356
14426627,SL01,1,1/3/2023 6:50,1348.1335,-134.5071,9.5413,0.993,89.5603,58.5162,100,26.3941,358.7506,2006.0622,190.1253,0.0592
14426628,SL01,1,1/3/2023 7:00,1562.2919,-95.95,10.1417,0.9969,96.2172,47.0112,100,26.3721,358.2602,2006.3208,189.8928,0.8563
14426629,SL01,1,1/3/2023 7:10,1832.3939,-67.3617,11.585,0.9985,99.7358,53.7385,100,26.0444,1.3902,2017.0706,189.9539,2.8436
14426786,SL01,1,1/3/2023 7:20,1667.2189,-41.5881,10.4863,0.9987,103.6292,54.7296,100,25.7206,355.4164,2010.0857,189.9613,1.0523
14426787,SL01,1,1/3/2023 7:30,1781.1671,-59.6806,12.0583,0.9984,103.6483,47.3437,100,25.8982,5.0427,2015.942,190.5325,4.3318
14426788,SL01,1,1/3/2023 7:40,1929.8326,13.8671,12.06,0.999,106.7917,47.3437,100,25.5705,1.2587,2017.2072,190.0275,4.2842
14426789,SL01,1,1/3/2023 7:50,1788.2568,-16.4435,11.0187,0.999,108.477,47.3437,100,25.6091,0.0046,2015.3902,189.3529,1.4589
14426790,SL01,1,1/3/2023 8:00,1803.7727,-48.6596,11.3743,0.9988,108.389,47.3437,100,25.6537,3.5182,2015.6918,189.8536,2.4461
14426791,SL01,1,1/3/2023 8:10,1754.6489,-35.2944,10.766,0.999,109.5375,47.3437,100,25.8212,4.4633,2016.4088,190.4308,0.9826
14426948,SL01,1,1/3/2023 8:20,1244.8664,-36.2983,9.1067,0.9988,106.1008,47.3437,100,25.8053,5.7818,1997.109,190.3126,-0.0138
14426949,SL01,1,1/3/2023 8:30,1391.2159,-46.5169,9.7477,0.9988,103.7643,47.3437,100,25.8609,3.1137,2016.0076,189.2147,-0.5073
14426950,SL01,1,1/3/2023 8:40,1179.7953,-60.8033,8.8987,0.9977,101.2685,47.3437,100,25.9118,0.3289,1987.8035,189.4104,-0.2137
14426951,SL01,1,1/3/2023 8:50,1183.0171,-54.521,8.729,0.9983,99.7457,47.3437,100,26.0423,357.4441,2005.6563,189.9184,-0.0077
14426952,SL01,1,1/3/2023 9:00,1187.9267,-51.9123,8.911,0.9983,97.4682,47.3437,100,26.1548,0.314,1981.9457,189.9434,0.0853
14426953,SL01,1,1/3/2023 9:10,1248.0619,-36.586,9.0347,0.9988,97.7518,47.3437,100,26.1493,2.251,1995.3127,189.8825,0.2211
14427110,SL01,1,1/3/2023 9:20,1731.7339,-12.5708,11.2587,0.999,99.015,47.3437,100,26.1872,4.2971,2014.7855,190.0535,0.9579
14427111,SL01,1,1/3/2023 9:30,1653.9364,5.024,10.6953,0.999,102.5845,47.3437,100,26.2238,3.438,2016.8147,190.5872,0.1892
14427112,SL01,1,1/3/2023 9:40,1787.4434,3.2377,11.2313,0.999,104.0833,47.3437,100,26.2424,3.7285,2017.0793,189.7162,1.0138
14427113,SL01,1,1/3/2023 9:50,1842.4949,4.8052,11.4793,0.999,107.1616,47.3437,100,26.217,0.8836,2017.6384,190.5598,2.1078
14427114,SL01,1,1/3/2023 10:00,1477.1151,22.3975,9.8273,0.999,106.708,50.4142,100,26.2294,2.9324,2006.4511,190.5808,0.5537
14427115,SL01,1,1/3/2023 10:10,1528.38,32.841,10.174,0.9988,105.2207,57.6562,100,26.3743,355.5445,1994.0001,189.8475,0.6244
14427272,SL01,1,1/3/2023 10:20,1557.5722,12.7977,10.1463,0.999,106.2428,57.6562,100,26.303,355.1756,2016.0163,190.0228,0.1175
